year,cantons,costs_chf,cost_status_label,canton_code,canton_label,population,population_share_66_plus,premium_mean_monthly,premium_median_monthly,insurer_product_count,cost_per_capita,annual_premium_median,annual_premium_mean,premium_to_cost_ratio,cost_status_group,z_cost_per_capita,z_age_66_share,z_premium_median,belastungsindex,belastungsindex_rank_within_year,premium_cost_gap_z
2012,Schwyz,1127889000.0,,SZ,Schwyz,149830,0.1465794567176133,326.438,323.5,50,7527.791497029967,3882.0,3917.256,0.5156890970654028,,-0.5607071573856646,-1.1524306935558635,-0.6238607186229116,-0.754012608546036,21.0,-0.06315356123724702
2012,Thurgau,1889859000.0,,TG,Thurgau,256213,0.1484663151362343,344.26,341.0,45,7376.124552618329,4092.0,4131.12,0.5547628664360674,,-0.7107274826523452,-1.036993720809813,-0.3140073980537327,-0.7094273329499324,19.0,0.3967200845986125
2012,Ticino,2956136000.0,,TI,Ticino,341652,0.1981607015325535,405.6035714285714,397.5,84,8652.47678924754,4770.0,4867.242857142857,0.5512872344168197,,0.5517676407034642,2.0032818353477952,0.6863761797839021,1.020874033866873,2.0,0.1346085390804379
2012,Uri,258316000.0,,UR,Uri,35693,0.1757487462527666,315.26875,312.0,48,7237.161348163506,3744.0,3783.2250000000004,0.5173299060065966,,-0.8481819900487055,0.6321305898244077,-0.8274786149969435,-0.39891237232383103,17.0,0.020703375051762007
2012,Vaud,6217613000.0,,VD,Vaud,734356,0.1497339165200529,440.5452380952381,438.5,84,8466.755905854927,5262.0,5286.542857142857,0.6214895124543776,,0.3680630935889971,-0.9594425569531895,1.412318245117407,0.2308751863084436,9.0,1.04425515152841
2012,Valais,2452015000.0,,VS,Valais,321732,0.1657279972150734,327.3904255319149,328.5,94,7621.296607113995,3942.0,3928.685106382979,0.5172348227886044,,-0.46821721448267883,0.019066608900697442,-0.5353311984602891,-0.3388105634620685,15.0,-0.06711398397761026
2012,Zug,753736000.0,,ZG,Zug,116575,0.1464722281792837,320.48571428571427,316.0,49,6465.674458503109,3792.0,3845.828571428571,0.5864817389643059,,-1.6112929934042362,-1.1589908772636577,-0.7566549988668454,-1.261942859927715,26.0,0.8546379945373908
2012,Zürich,11531068000.0,,ZH,Zürich,1408575,0.1560108620414248,377.0850649350649,368.5,154,8186.3358358624855,4422.0,4525.020779220778,0.5401684085116834,,0.0906874909171776,-0.5754224408023348,0.17290496284069135,-0.08859112061779767,13.0,0.08221747192351375
2013,Aargau,5246952000.0,,AG,Aargau,636362,0.1530276792140322,355.49693877551016,356.6,49,8245.23148773811,4279.200000000001,4265.963265306122,0.5189908865947317,,-0.0994197309034117,-0.9117941237776228,-0.20568824656819001,-0.3696991776818696,16.0,-0.10626851566477831
2013,Appenzell Innerrhoden,106900000.0,,AI,Appenzell Innerrhoden,15778,0.1670680694638103,293.64204545454544,295.0,44,6775.256686525542,3540.0,3523.704545454545,0.522489429373246,,-1.5923922633811778,-0.04561515744535084,-1.2794506184834864,-1.050123720376007,25.0,0.3129416448976914
2013,Appenzell Ausserrhoden,446266000.0,,AR,Appenzell Ausserrhoden,53691,0.1715557542232404,312.78522727272724,309.6,44,8311.746847702594,3715.2000000000003,3753.4227272727267,0.44698185207925323,,-0.03186373924088177,0.2312388385616108,-1.024954991373692,-0.20120577893333655,14.0,-0.9930912521328101
2013,Bern,9081760000.0,,BE,Bern,1001232,0.1845456397718011,427.67118055555557,422.3,144,9070.585039231666,5067.6,5132.054166666667,0.5586850217578972,,0.7388464631472598,1.0326101278962967,0.9395420754258836,0.8771494656416268,4.0,0.20069561227862387
2013,Basel-Landschaft,2583332000.0,,BL,Basel-Landschaft,278656,0.194738315342214,400.53222222222223,397.55,90,9270.68500229674,4770.6,4806.386666666667,0.5145898063431259,,0.9420769867994603,1.6614160964397973,0.5081196938527737,1.0493893964548897,2.0,-0.4339572929466866
2013,Basel-Stadt,2139224000.0,,BS,Basel-Stadt,189335,0.1943644862281142,514.5544444444445,510.0,45,11298.618850186178,6120.0,6174.653333333334,0.5416591249911182,,3.0017378259399656,1.6383538517389427,2.4682589588182773,2.4593529168992365,1.0,-0.5334788671216883
2013,Fribourg,2326436000.0,,FR,Fribourg,297671,0.1360260152987694,376.57441860465116,371.95,86,7815.460693181398,4463.4,4518.893023255814,0.5710987714254766,,-0.5359142823780612,-1.960659818681208,0.061880786043819025,-0.8138891761635353,22.0,0.5977950684218802
2013,Genève,4459295000.0,,GE,Genève,469433,0.1549805829585904,505.58414634146345,499.9,41,9499.321521921127,5998.799999999999,6067.009756097561,0.6314977323545536,,1.174290520962733,-0.7913156957058263,2.2922037647217754,0.8640869669019259,5.0,1.1179132437590424
2013,Glarus,358488000.0,,GL,Glarus,39593,0.172227413936807,335.2402173913043,330.0,46,9054.327785214558,3960.0,4022.882608695652,0.43735991162884114,,0.7223348646620108,0.27267483186908525,-0.6693583617134319,0.23951354823027246,9.0,-1.3916932263754427
2013,Graubünden,1639588000.0,,GR,Graubünden,194959,0.1795351843208059,325.2347222222222,323.95,144,8409.911827615037,3887.3999999999996,3902.8166666666666,0.4622402802411337,,0.06783703014619502,0.7235053917608093,-0.7748171660979701,0.05387398956953801,12.0,-0.8426541962441652
2013,Jura,661263000.0,,JU,Jura,71738,0.1800440491789567,414.78902439024387,409.0,41,9217.750703950487,4908.0,4977.468292682926,0.5324509370704242,,0.8883145322378264,0.7548982539957348,0.7077070178532627,0.8031377701690581,6.0,-0.18060751438456368
2013,Luzern,2927461000.0,,LU,Luzern,390349,0.1555454221734909,337.8329787234042,334.0,141,7499.59907672365,4008.0,4053.9957446808503,0.5344285686470289,,-0.8567175485608888,-0.756469666599607,-0.5996335323682828,-0.7623721799243527,20.0,0.257084016192606
2013,Neuchâtel,1587030000.0,,NE,Neuchâtel,176402,0.1720728789923016,435.61875,439.05,40,8996.666704459132,5268.6,5227.424999999999,0.5856168926863388,,0.6637716772591916,0.2631412707562793,1.2315147983086954,0.6855183355706939,8.0,0.5677431210495038
2013,Nidwalden,292261000.0,,NW,Nidwalden,41888,0.1668258212375859,296.0585106382979,294.0,47,6977.201107715814,3528.0,3552.7021276595747,0.5056468841207002,,-1.387288425087151,-0.06055992140518408,-1.2968818258197736,-0.9666682241657165,24.0,0.09040659926737726
2013,Obwalden,270080000.0,,OW,Obwalden,36507,0.1546826635987618,314.55760869565216,320.25,46,7398.033253896513,3843.0,3774.691304347826,0.5194623852191943,,-0.9598723669933791,-0.809694920111701,-0.8393126332422328,-0.8846791994910891,23.0,0.12055973375114626
2013,St. Gallen,3867684000.0,,SG,St. Gallen,491699,0.1587088849072298,341.3897163120567,336.9,141,7865.958645431453,4042.7999999999997,4096.6765957446805,0.5139615121607659,,-0.4846262905066929,-0.5613095013909557,-0.5490830310930501,-0.5237454389185611,18.0,-0.0644567405863572
2013,Schaffhausen,718358000.0,,SH,Schaffhausen,78783,0.1887970755112143,367.23372093023255,368.5,86,9118.185395326404,4422.0,4406.804651162791,0.4849649144298525,,0.7871915260197538,1.294889462635671,0.0017431207336281328,0.7431388056829976,7.0,-0.7854484052861257
2013,Solothurn,2267861000.0,,SO,Solothurn,261437,0.1734528777487501,364.11170212765956,362.0,47,8674.59846922968,4344.0,4369.340425531915,0.5007724582767639,,0.3366646898574214,0.3482760764942666,-0.11155972695223915,0.22809200164605983,10.0,-0.4482244168096605
2013,Schwyz,1166222000.0,,SZ,Schwyz,151396,0.1495349943195328,335.7479591836735,329.0,49,7703.122935876773,3948.0,4028.975510204082,0.5125194071111675,,-0.6500095620234059,-1.127264644028273,-0.6867895690497192,-0.8023810883814444,21.0,-0.036780007026313344
2013,Thurgau,1987122000.0,,TG,Thurgau,260278,0.1506773526767533,351.3011363636364,349.0,44,7634.613759134464,4188.0,4215.613636363636,0.5485542729636127,,-0.7195905636940199,-1.0567903364459794,-0.3381654223239737,-0.7253942101770962,19.0,0.3814251413700462
2013,Ticino,3101013000.0,,TI,Ticino,346539,0.2003497441846372,412.84390243902436,405.55,82,8948.52527421156,4866.6,4954.126829268293,0.5438438011707787,,0.6148770751377604,2.007596049269387,0.6475693525430718,1.0408658367285764,3.0,0.03269227740531144
2013,Uri,268677000.0,,UR,Uri,35865,0.1774431897393001,323.85425531914893,322.0,47,7491.342534504392,3864.0,3886.251063829787,0.5157953974474927,,-0.8651032642455573,0.5944461795918279,-0.8088080204037301,-0.413164620133885,17.0,0.05629524384182716
2013,Vaud,6491435000.0,,VD,Vaud,749373,0.1510476091345698,455.54146341463417,452.0,82,8662.488507058568,5424.0,5466.49756097561,0.626148016886867,,0.32436526752997585,-1.0339484958558003,1.4572489333136154,0.20009205496015292,11.0,1.1328836657836394
2013,Valais,2543132000.0,,VS,Valais,327011,0.1689453871582301,335.9663043478261,338.3,92,7776.900471237971,4059.6000000000004,4031.5956521739135,0.522007452070911,,-0.5750777783511174,0.07020022026863515,-0.5246793408222473,-0.3688947693829741,15.0,0.05039843752887008
2013,Zug,800509000.0,,ZG,Zug,118118,0.1493506493506493,327.828125,325.0,48,6777.197378892294,3900.0,3933.9375,0.5754591141386293,,-1.590421208914693,-1.1386372434899292,-0.7565143983948682,-1.2464093166573078,26.0,0.8339068105198247
2013,Zürich,12014126000.0,,ZH,Zürich,1425538,0.1574465219446973,385.591059602649,377.0,151,8427.78375602755,4524.0,4627.092715231788,0.5367959277270773,,0.08598856458085367,-0.6391871263408633,0.14990838309206997,-0.11558418806785734,13.0,0.0639198185112163
2014,Aargau,5385673000.0,,AG,Aargau,645277,0.1556711303827658,366.4836734693878,363.8,49,8346.29624176904,4365.6,4397.804081632654,0.5230583570892625,,-0.12002686708338602,-0.9150078644366151,-0.2586384891570533,-0.39317407180777153,16.0,-0.13861162207366728
2014,Appenzell Innerrhoden,110661000.0,,AI,Appenzell Innerrhoden,15854,0.1703040242210168,303.2386363636364,301.5,44,6980.005046045162,3618.0,3638.8636363636365,0.5183377341610865,,-1.4924113763523568,-0.013956951000596183,-1.310465315008408,-1.0033885334108414,25.0,0.18194606134394875
2014,Appenzell Ausserrhoden,458979000.0,,AR,Appenzell Ausserrhoden,54064,0.1741269606392423,325.4556818181818,324.0,44,8489.549422906186,3888.0,3905.4681818181816,0.45797483544998785,,0.023865187049306676,0.2214483208291929,-0.9305920632964421,-0.15547418540316466,13.0,-0.9544572503457487
2014,Bern,9277219000.0,,BE,Bern,1009370,0.1874743651980938,435.4576388888889,433.7,144,9191.09840791781,5204.4,5225.491666666667,0.5662435292300418,,0.7285429032906257,1.0433425546488198,0.9215010794947871,0.8712223427491241,4.0,0.19295817620416145
2014,Basel-Landschaft,2635729000.0,,BL,Basel-Landschaft,281301,0.1974006491267361,412.4127777777778,410.9,90,9369.78183511612,4930.799999999999,4948.953333333334,0.5262449101557861,,0.908023213430609,1.654574160631515,0.5365628510933281,1.0391234070065605,3.0,-0.37146036233728086
2014,Basel-Stadt,2179299000.0,,BS,Basel-Stadt,190580,0.1934305803337181,527.6555555555556,523.0,45,11435.087627243152,6276.0,6331.866666666667,0.548837071003107,,2.9825397475995374,1.4101089063971357,2.429175807400501,2.372469510189058,1.0,-0.5533639401990365
2014,Fribourg,2373525000.0,,FR,Fribourg,303425,0.1381428689132405,387.66686046511626,383.9,86,7822.443766993491,4606.799999999999,4652.002325581395,0.5889208202989223,,-0.646215591547266,-1.9943470698353014,0.08071494903896902,-0.8689223998871178,22.0,0.7269305405862351
2014,Genève,4539584000.0,,GE,Genève,477385,0.1559286529740146,523.8219512195122,519.0,41,9509.27239020916,6228.0,6285.8634146341465,0.6549396993204664,,1.0481358611576503,-0.899150374548418,2.361642784873929,0.7923267213748997,6.0,1.3135069237162789
2014,Glarus,370860000.0,,GL,Glarus,39794,0.1755792330502085,346.2586956521739,340.0,46,9319.49540131678,4080.0,4155.104347826087,0.4377919430512862,,0.8575125148411844,0.3108750191243978,-0.6604599731901553,0.31402814411831353,9.0,-1.5179724880313397
2014,Graubünden,1683498000.0,,GR,Graubünden,195886,0.1839079872987349,336.04375000000005,333.65,144,8594.274220720215,4003.7999999999997,4032.5250000000005,0.46586830919906047,,0.12905703100329846,0.8237354079424601,-0.7676686464510882,0.1132791247214503,12.0,-0.8967256774543867
2014,Jura,685018000.0,,JU,Jura,72410,0.1835658058279243,425.8853658536585,420.0,41,9460.267918795746,5040.0,5110.624390243902,0.5327544677658106,,0.9989128421825094,0.8026648712295656,0.6902004773412792,0.8628603596863188,5.0,-0.3087123648412302
2014,Luzern,2986895000.0,,LU,Luzern,394604,0.1578493882474582,348.8382978723404,345.0,141,7569.348004581809,4140.0,4186.059574468085,0.5469427482385554,,-0.9004400971157044,-0.780877099847205,-0.5760436950319405,-0.7834720974142135,20.0,0.32439640208376386
2014,Neuchâtel,1623948000.0,,NE,Neuchâtel,177327,0.1735268740800893,447.0475,448.5,40,9157.928572636993,5382.0,5364.57,0.5876874838356894,,0.6952251389246772,0.18449674117294915,1.1713732628431026,0.6610436505787651,8.0,0.4761481239184254
2014,Nidwalden,297857000.0,,NW,Nidwalden,42080,0.1730038022813688,306.21702127659574,304.0,47,7078.350760456274,3648.0,3674.604255319149,0.5153742903473815,,-1.3936270649016107,0.15228750578591405,-1.2682571759293007,-0.8985102214522758,23.0,0.12536988897231005
2014,Obwalden,274925000.0,,OW,Obwalden,36834,0.1587935059998914,323.0239130434783,323.5,46,7463.892056252375,3882.0,3876.2869565217393,0.5201039847231063,,-1.0063663523316766,-0.7227410829646571,-0.9390336911122635,-0.9044456062167174,24.0,0.06733266121941306
2014,St. Gallen,3987814000.0,,SG,St. Gallen,495824,0.1615311078124496,351.8822695035461,349.9,141,8042.801477943786,4198.799999999999,4222.587234042554,0.5220568991432398,,-0.4248751408785997,-0.5541675498620279,-0.4933157424368906,-0.4807730139632009,18.0,-0.0684406015582909
2014,Schaffhausen,725168000.0,,SH,Schaffhausen,79417,0.1907652014052407,378.49883720930234,378.95,86,9131.14320611456,4547.4,4541.986046511628,0.49800993121593884,,0.6683203164347675,1.2459826477975078,-0.002857166337663299,0.6738246451504819,7.0,-0.6711774827724308
2014,Solothurn,2313054000.0,,SO,Solothurn,263719,0.176206492516656,375.2340425531915,374.0,47,8770.90387874973,4488.0,4502.808510638298,0.5116918463641575,,0.3064744126828703,0.349499827139232,-0.0864292817142956,0.22115611342048733,10.0,-0.3929036943971659
2014,Schwyz,1185912000.0,,SZ,Schwyz,152759,0.1534901380606052,346.0571428571428,342.0,49,7763.28726948985,4104.0,4152.685714285713,0.5286420375204905,,-0.7056359120841289,-1.0493070089395757,-0.6266934619268694,-0.7890016286014481,21.0,0.07894245015725954
2014,Thurgau,2044195000.0,,TG,Thurgau,263733,0.1533710229664092,360.46363636363634,357.5,44,7751.001960315925,4290.0,4325.563636363636,0.5534768307328802,,-0.7179760106331363,-1.056641768940962,-0.3650029996364039,-0.7313324853763009,19.0,0.3529730109967324
2014,Ticino,3216872000.0,,TI,Ticino,350363,0.2037315584122752,422.3054878048781,415.5,82,9181.540288215365,4986.0,5067.665853658537,0.543046138609183,,0.7189421567891264,2.0444130850214295,0.614225826998886,1.090404352811257,2.0,-0.10471632979024048
2014,Uri,275071000.0,,UR,Uri,36008,0.1804876694067985,333.52553191489363,327.0,47,7639.163519217952,3924.0,4002.3063829787234,0.513668805508396,,-0.8303132229228858,0.6131222103865068,-0.8799422964015133,-0.40968986129972484,17.0,-0.04962907347862755
