year,canton,age_label,population,age
2024,Nidwalden,47 Jahre,557,47.0
2024,Nidwalden,48 Jahre,561,48.0
2024,Nidwalden,49 Jahre,566,49.0
2024,Nidwalden,50 Jahre,609,50.0
2024,Nidwalden,51 Jahre,567,51.0
2024,Nidwalden,52 Jahre,623,52.0
2024,Nidwalden,53 Jahre,634,53.0
2024,Nidwalden,54 Jahre,657,54.0
2024,Nidwalden,55 Jahre,689,55.0
2024,Nidwalden,56 Jahre,749,56.0
2024,Nidwalden,57 Jahre,767,57.0
2024,Nidwalden,58 Jahre,775,58.0
2024,Nidwalden,59 Jahre,786,59.0
2024,Nidwalden,60 Jahre,804,60.0
2024,Nidwalden,61 Jahre,732,61.0
2024,Nidwalden,62 Jahre,746,62.0
2024,Nidwalden,63 Jahre,718,63.0
2024,Nidwalden,64 Jahre,688,64.0
2024,Nidwalden,65 Jahre,691,65.0
2024,Nidwalden,66 Jahre,634,66.0
2024,Nidwalden,67 Jahre,617,67.0
2024,Nidwalden,68 Jahre,579,68.0
2024,Nidwalden,69 Jahre,521,69.0
2024,Nidwalden,70 Jahre,537,70.0
2024,Nidwalden,71 Jahre,527,71.0
2024,Nidwalden,72 Jahre,477,72.0
2024,Nidwalden,73 Jahre,450,73.0
2024,Nidwalden,74 Jahre,488,74.0
2024,Nidwalden,75 Jahre,456,75.0
2024,Nidwalden,76 Jahre,481,76.0
2024,Nidwalden,77 Jahre,457,77.0
2024,Nidwalden,78 Jahre,405,78.0
2024,Nidwalden,79 Jahre,373,79.0
2024,Nidwalden,80 Jahre,414,80.0
2024,Nidwalden,81 Jahre,336,81.0
2024,Nidwalden,82 Jahre,315,82.0
2024,Nidwalden,83 Jahre,269,83.0
2024,Nidwalden,84 Jahre,228,84.0
2024,Nidwalden,85 Jahre,202,85.0
2024,Nidwalden,86 Jahre,171,86.0
2024,Nidwalden,87 Jahre,151,87.0
2024,Nidwalden,88 Jahre,179,88.0
2024,Nidwalden,89 Jahre,137,89.0
2024,Nidwalden,90 Jahre,90,90.0
2024,Nidwalden,91 Jahre,94,91.0
2024,Nidwalden,92 Jahre,63,92.0
2024,Nidwalden,93 Jahre,44,93.0
2024,Nidwalden,94 Jahre,43,94.0
2024,Nidwalden,95 Jahre,27,95.0
2024,Nidwalden,96 Jahre,20,96.0
2024,Nidwalden,97 Jahre,11,97.0
2024,Nidwalden,98 Jahre,13,98.0
2024,Nidwalden,99 Jahre und mehr,10,99.0
2024,Nidwalden,Ohne Angabe,0,
2024,Glarus,Alter - Total,42371,
2024,Glarus,0 Jahre,333,0.0
2024,Glarus,1 Jahr,349,1.0
2024,Glarus,2 Jahre,375,2.0
2024,Glarus,3 Jahre,420,3.0
2024,Glarus,4 Jahre,393,4.0
2024,Glarus,5 Jahre,460,5.0
2024,Glarus,6 Jahre,444,6.0
2024,Glarus,7 Jahre,430,7.0
2024,Glarus,8 Jahre,455,8.0
2024,Glarus,9 Jahre,451,9.0
2024,Glarus,10 Jahre,435,10.0
2024,Glarus,11 Jahre,426,11.0
2024,Glarus,12 Jahre,414,12.0
2024,Glarus,13 Jahre,400,13.0
2024,Glarus,14 Jahre,381,14.0
2024,Glarus,15 Jahre,385,15.0
2024,Glarus,16 Jahre,409,16.0
2024,Glarus,17 Jahre,402,17.0
2024,Glarus,18 Jahre,418,18.0
2024,Glarus,19 Jahre,414,19.0
2024,Glarus,20 Jahre,373,20.0
2024,Glarus,21 Jahre,425,21.0
2024,Glarus,22 Jahre,391,22.0
2024,Glarus,23 Jahre,440,23.0
2024,Glarus,24 Jahre,432,24.0
2024,Glarus,25 Jahre,434,25.0
2024,Glarus,26 Jahre,472,26.0
2024,Glarus,27 Jahre,517,27.0
2024,Glarus,28 Jahre,514,28.0
2024,Glarus,29 Jahre,487,29.0
2024,Glarus,30 Jahre,543,30.0
2024,Glarus,31 Jahre,517,31.0
2024,Glarus,32 Jahre,520,32.0
2024,Glarus,33 Jahre,593,33.0
2024,Glarus,34 Jahre,602,34.0
2024,Glarus,35 Jahre,625,35.0
2024,Glarus,36 Jahre,643,36.0
2024,Glarus,37 Jahre,588,37.0
2024,Glarus,38 Jahre,593,38.0
2024,Glarus,39 Jahre,607,39.0
2024,Glarus,40 Jahre,579,40.0
2024,Glarus,41 Jahre,648,41.0
2024,Glarus,42 Jahre,620,42.0
2024,Glarus,43 Jahre,613,43.0
2024,Glarus,44 Jahre,605,44.0
2024,Glarus,45 Jahre,557,45.0
2024,Glarus,46 Jahre,552,46.0
2024,Glarus,47 Jahre,517,47.0
2024,Glarus,48 Jahre,501,48.0
2024,Glarus,49 Jahre,536,49.0
2024,Glarus,50 Jahre,507,50.0
2024,Glarus,51 Jahre,541,51.0
2024,Glarus,52 Jahre,553,52.0
2024,Glarus,53 Jahre,567,53.0
2024,Glarus,54 Jahre,554,54.0
2024,Glarus,55 Jahre,579,55.0
2024,Glarus,56 Jahre,591,56.0
2024,Glarus,57 Jahre,604,57.0
2024,Glarus,58 Jahre,620,58.0
2024,Glarus,59 Jahre,690,59.0
2024,Glarus,60 Jahre,652,60.0
2024,Glarus,61 Jahre,634,61.0
2024,Glarus,62 Jahre,669,62.0
2024,Glarus,63 Jahre,585,63.0
2024,Glarus,64 Jahre,574,64.0
2024,Glarus,65 Jahre,573,65.0
2024,Glarus,66 Jahre,562,66.0
2024,Glarus,67 Jahre,529,67.0
2024,Glarus,68 Jahre,489,68.0
2024,Glarus,69 Jahre,495,69.0
2024,Glarus,70 Jahre,490,70.0
2024,Glarus,71 Jahre,435,71.0
2024,Glarus,72 Jahre,446,72.0
2024,Glarus,73 Jahre,432,73.0
2024,Glarus,74 Jahre,406,74.0
2024,Glarus,75 Jahre,423,75.0
2024,Glarus,76 Jahre,395,76.0
2024,Glarus,77 Jahre,339,77.0
2024,Glarus,78 Jahre,343,78.0
2024,Glarus,79 Jahre,310,79.0
2024,Glarus,80 Jahre,332,80.0
2024,Glarus,81 Jahre,274,81.0
2024,Glarus,82 Jahre,271,82.0
2024,Glarus,83 Jahre,248,83.0
2024,Glarus,84 Jahre,192,84.0
2024,Glarus,85 Jahre,187,85.0
2024,Glarus,86 Jahre,174,86.0
2024,Glarus,87 Jahre,130,87.0
2024,Glarus,88 Jahre,164,88.0
2024,Glarus,89 Jahre,110,89.0
2024,Glarus,90 Jahre,93,90.0
2024,Glarus,91 Jahre,95,91.0
2024,Glarus,92 Jahre,69,92.0
2024,Glarus,93 Jahre,53,93.0
2024,Glarus,94 Jahre,54,94.0
2024,Glarus,95 Jahre,35,95.0
2024,Glarus,96 Jahre,21,96.0
2024,Glarus,97 Jahre,15,97.0
2024,Glarus,98 Jahre,8,98.0
2024,Glarus,99 Jahre und mehr,21,99.0
2024,Glarus,Ohne Angabe,0,
2024,Zug,Alter - Total,133739,
2024,Zug,0 Jahre,1171,0.0
2024,Zug,1 Jahr,1197,1.0
2024,Zug,2 Jahre,1265,2.0
2024,Zug,3 Jahre,1421,3.0
2024,Zug,4 Jahre,1278,4.0
2024,Zug,5 Jahre,1340,5.0
2024,Zug,6 Jahre,1355,6.0
2024,Zug,7 Jahre,1327,7.0
2024,Zug,8 Jahre,1439,8.0
2024,Zug,9 Jahre,1387,9.0
2024,Zug,10 Jahre,1380,10.0
2024,Zug,11 Jahre,1373,11.0
2024,Zug,12 Jahre,1323,12.0
2024,Zug,13 Jahre,1322,13.0
2024,Zug,14 Jahre,1398,14.0
2024,Zug,15 Jahre,1385,15.0
2024,Zug,16 Jahre,1389,16.0
2024,Zug,17 Jahre,1343,17.0
2024,Zug,18 Jahre,1412,18.0
2024,Zug,19 Jahre,1233,19.0
2024,Zug,20 Jahre,1244,20.0
2024,Zug,21 Jahre,1264,21.0
2024,Zug,22 Jahre,1130,22.0
2024,Zug,23 Jahre,1231,23.0
2024,Zug,24 Jahre,1278,24.0
2024,Zug,25 Jahre,1232,25.0
2024,Zug,26 Jahre,1288,26.0
2024,Zug,27 Jahre,1406,27.0
2024,Zug,28 Jahre,1421,28.0
2024,Zug,29 Jahre,1501,29.0
2024,Zug,30 Jahre,1619,30.0
2024,Zug,31 Jahre,1691,31.0
2024,Zug,32 Jahre,1740,32.0
2024,Zug,33 Jahre,1813,33.0
2024,Zug,34 Jahre,1924,34.0
2024,Zug,35 Jahre,2041,35.0
2024,Zug,36 Jahre,1986,36.0
2024,Zug,37 Jahre,1996,37.0
2024,Zug,38 Jahre,2142,38.0
2024,Zug,39 Jahre,2009,39.0
2024,Zug,40 Jahre,2051,40.0
2024,Zug,41 Jahre,2050,41.0
2024,Zug,42 Jahre,2072,42.0
2024,Zug,43 Jahre,2017,43.0
2024,Zug,44 Jahre,2070,44.0
2024,Zug,45 Jahre,2021,45.0
2024,Zug,46 Jahre,1954,46.0
2024,Zug,47 Jahre,1916,47.0
2024,Zug,48 Jahre,1996,48.0
2024,Zug,49 Jahre,1865,49.0
2024,Zug,50 Jahre,1992,50.0
2024,Zug,51 Jahre,1996,51.0
2024,Zug,52 Jahre,2028,52.0
2024,Zug,53 Jahre,2122,53.0
2024,Zug,54 Jahre,2038,54.0
2024,Zug,55 Jahre,2185,55.0
2024,Zug,56 Jahre,2180,56.0
2024,Zug,57 Jahre,2086,57.0
2024,Zug,58 Jahre,2187,58.0
2024,Zug,59 Jahre,2098,59.0
2024,Zug,60 Jahre,2106,60.0
2024,Zug,61 Jahre,2024,61.0
2024,Zug,62 Jahre,1809,62.0
2024,Zug,63 Jahre,1777,63.0
2024,Zug,64 Jahre,1722,64.0
2024,Zug,65 Jahre,1580,65.0
2024,Zug,66 Jahre,1411,66.0
2024,Zug,67 Jahre,1384,67.0
2024,Zug,68 Jahre,1257,68.0
2024,Zug,69 Jahre,1236,69.0
2024,Zug,70 Jahre,1255,70.0
2024,Zug,71 Jahre,1147,71.0
2024,Zug,72 Jahre,1117,72.0
2024,Zug,73 Jahre,1047,73.0
2024,Zug,74 Jahre,1083,74.0
2024,Zug,75 Jahre,1036,75.0
2024,Zug,76 Jahre,1014,76.0
2024,Zug,77 Jahre,1025,77.0
2024,Zug,78 Jahre,965,78.0
2024,Zug,79 Jahre,967,79.0
2024,Zug,80 Jahre,895,80.0
2024,Zug,81 Jahre,830,81.0
2024,Zug,82 Jahre,752,82.0
2024,Zug,83 Jahre,738,83.0
2024,Zug,84 Jahre,609,84.0
2024,Zug,85 Jahre,561,85.0
2024,Zug,86 Jahre,480,86.0
2024,Zug,87 Jahre,415,87.0
2024,Zug,88 Jahre,375,88.0
2024,Zug,89 Jahre,349,89.0
2024,Zug,90 Jahre,270,90.0
2024,Zug,91 Jahre,210,91.0
2024,Zug,92 Jahre,172,92.0
2024,Zug,93 Jahre,138,93.0
2024,Zug,94 Jahre,105,94.0
2024,Zug,95 Jahre,84,95.0
2024,Zug,96 Jahre,66,96.0
2024,Zug,97 Jahre,39,97.0
2024,Zug,98 Jahre,26,98.0
2024,Zug,99 Jahre und mehr,45,99.0
2024,Zug,Ohne Angabe,0,
2024,Fribourg,Alter - Total,346674,
2024,Fribourg,0 Jahre,3243,0.0
2024,Fribourg,1 Jahr,3355,1.0
2024,Fribourg,2 Jahre,3666,2.0
2024,Fribourg,3 Jahre,3985,3.0
2024,Fribourg,4 Jahre,3666,4.0
2024,Fribourg,5 Jahre,3839,5.0
2024,Fribourg,6 Jahre,3913,6.0
2024,Fribourg,7 Jahre,3798,7.0
2024,Fribourg,8 Jahre,3890,8.0
2024,Fribourg,9 Jahre,3845,9.0
2024,Fribourg,10 Jahre,3852,10.0
2024,Fribourg,11 Jahre,3650,11.0
2024,Fribourg,12 Jahre,3716,12.0
2024,Fribourg,13 Jahre,3815,13.0
2024,Fribourg,14 Jahre,3893,14.0
2024,Fribourg,15 Jahre,3863,15.0
2024,Fribourg,16 Jahre,3767,16.0
2024,Fribourg,17 Jahre,3746,17.0
2024,Fribourg,18 Jahre,3828,18.0
2024,Fribourg,19 Jahre,3850,19.0
2024,Fribourg,20 Jahre,3925,20.0
2024,Fribourg,21 Jahre,3954,21.0
2024,Fribourg,22 Jahre,3946,22.0
2024,Fribourg,23 Jahre,4102,23.0
2024,Fribourg,24 Jahre,4484,24.0
2024,Fribourg,25 Jahre,4361,25.0
2024,Fribourg,26 Jahre,4585,26.0
2024,Fribourg,27 Jahre,4669,27.0
2024,Fribourg,28 Jahre,4812,28.0
2024,Fribourg,29 Jahre,4846,29.0
2024,Fribourg,30 Jahre,4882,30.0
2024,Fribourg,31 Jahre,5025,31.0
2024,Fribourg,32 Jahre,5113,32.0
2024,Fribourg,33 Jahre,5178,33.0
2024,Fribourg,34 Jahre,5221,34.0
2024,Fribourg,35 Jahre,5116,35.0
2024,Fribourg,36 Jahre,5122,36.0
2024,Fribourg,37 Jahre,4869,37.0
2024,Fribourg,38 Jahre,4955,38.0
2024,Fribourg,39 Jahre,4889,39.0
2024,Fribourg,40 Jahre,4851,40.0
2024,Fribourg,41 Jahre,4867,41.0
2024,Fribourg,42 Jahre,4806,42.0
2024,Fribourg,43 Jahre,4867,43.0
2024,Fribourg,44 Jahre,4813,44.0
2024,Fribourg,45 Jahre,4670,45.0
2024,Fribourg,46 Jahre,4540,46.0
2024,Fribourg,47 Jahre,4627,47.0
2024,Fribourg,48 Jahre,4580,48.0
2024,Fribourg,49 Jahre,4497,49.0
2024,Fribourg,50 Jahre,4722,50.0
2024,Fribourg,51 Jahre,4767,51.0
2024,Fribourg,52 Jahre,4879,52.0
2024,Fribourg,53 Jahre,4857,53.0
2024,Fribourg,54 Jahre,4896,54.0
2024,Fribourg,55 Jahre,4950,55.0
2024,Fribourg,56 Jahre,5002,56.0
2024,Fribourg,57 Jahre,4976,57.0
2024,Fribourg,58 Jahre,5000,58.0
2024,Fribourg,59 Jahre,4979,59.0
2024,Fribourg,60 Jahre,4906,60.0
2024,Fribourg,61 Jahre,4583,61.0
2024,Fribourg,62 Jahre,4265,62.0
2024,Fribourg,63 Jahre,4254,63.0
2024,Fribourg,64 Jahre,4041,64.0
2024,Fribourg,65 Jahre,3653,65.0
2024,Fribourg,66 Jahre,3598,66.0
2024,Fribourg,67 Jahre,3478,67.0
2024,Fribourg,68 Jahre,3304,68.0
2024,Fribourg,69 Jahre,3169,69.0
2024,Fribourg,70 Jahre,3021,70.0
2024,Fribourg,71 Jahre,2783,71.0
2024,Fribourg,72 Jahre,2896,72.0
2024,Fribourg,73 Jahre,2752,73.0
2024,Fribourg,74 Jahre,2707,74.0
2024,Fribourg,75 Jahre,2522,75.0
2024,Fribourg,76 Jahre,2613,76.0
2024,Fribourg,77 Jahre,2487,77.0
2024,Fribourg,78 Jahre,2459,78.0
2024,Fribourg,79 Jahre,2209,79.0
2024,Fribourg,80 Jahre,2070,80.0
2024,Fribourg,81 Jahre,1908,81.0
2024,Fribourg,82 Jahre,1711,82.0
2024,Fribourg,83 Jahre,1591,83.0
2024,Fribourg,84 Jahre,1228,84.0
2024,Fribourg,85 Jahre,1195,85.0
2024,Fribourg,86 Jahre,1038,86.0
2024,Fribourg,87 Jahre,892,87.0
2024,Fribourg,88 Jahre,788,88.0
2024,Fribourg,89 Jahre,664,89.0
2024,Fribourg,90 Jahre,569,90.0
2024,Fribourg,91 Jahre,489,91.0
2024,Fribourg,92 Jahre,416,92.0
2024,Fribourg,93 Jahre,299,93.0
2024,Fribourg,94 Jahre,227,94.0
2024,Fribourg,95 Jahre,160,95.0
2024,Fribourg,96 Jahre,109,96.0
2024,Fribourg,97 Jahre,89,97.0
2024,Fribourg,98 Jahre,64,98.0
2024,Fribourg,99 Jahre und mehr,87,99.0
2024,Fribourg,Ohne Angabe,0,
2024,Solothurn,Alter - Total,289792,
2024,Solothurn,0 Jahre,2334,0.0
2024,Solothurn,1 Jahr,2552,1.0
2024,Solothurn,2 Jahre,2674,2.0
2024,Solothurn,3 Jahre,2992,3.0
2024,Solothurn,4 Jahre,2902,4.0
2024,Solothurn,5 Jahre,2857,5.0
2024,Solothurn,6 Jahre,2966,6.0
2024,Solothurn,7 Jahre,2877,7.0
2024,Solothurn,8 Jahre,2949,8.0
2024,Solothurn,9 Jahre,2939,9.0
2024,Solothurn,10 Jahre,2926,10.0
2024,Solothurn,11 Jahre,2828,11.0
2024,Solothurn,12 Jahre,2884,12.0
2024,Solothurn,13 Jahre,2878,13.0
2024,Solothurn,14 Jahre,2826,14.0
2024,Solothurn,15 Jahre,2773,15.0
2024,Solothurn,16 Jahre,2726,16.0
2024,Solothurn,17 Jahre,2671,17.0
2024,Solothurn,18 Jahre,2675,18.0
2024,Solothurn,19 Jahre,2766,19.0
2024,Solothurn,20 Jahre,2733,20.0
2024,Solothurn,21 Jahre,2788,21.0
2024,Solothurn,22 Jahre,2837,22.0
2024,Solothurn,23 Jahre,2888,23.0
2024,Solothurn,24 Jahre,3173,24.0
2024,Solothurn,25 Jahre,3233,25.0
2024,Solothurn,26 Jahre,3245,26.0
2024,Solothurn,27 Jahre,3308,27.0
2024,Solothurn,28 Jahre,3413,28.0
2024,Solothurn,29 Jahre,3500,29.0
2024,Solothurn,30 Jahre,3703,30.0
2024,Solothurn,31 Jahre,3788,31.0
2024,Solothurn,32 Jahre,3817,32.0
2024,Solothurn,33 Jahre,3950,33.0
2024,Solothurn,34 Jahre,4103,34.0
2024,Solothurn,35 Jahre,4108,35.0
2024,Solothurn,36 Jahre,4185,36.0
2024,Solothurn,37 Jahre,3990,37.0
2024,Solothurn,38 Jahre,4100,38.0
2024,Solothurn,39 Jahre,4193,39.0
2024,Solothurn,40 Jahre,4214,40.0
2024,Solothurn,41 Jahre,4037,41.0
2024,Solothurn,42 Jahre,4037,42.0
2024,Solothurn,43 Jahre,3946,43.0
2024,Solothurn,44 Jahre,3926,44.0
2024,Solothurn,45 Jahre,3793,45.0
2024,Solothurn,46 Jahre,3744,46.0
2024,Solothurn,47 Jahre,3600,47.0
2024,Solothurn,48 Jahre,3685,48.0
2024,Solothurn,49 Jahre,3557,49.0
2024,Solothurn,50 Jahre,3591,50.0
2024,Solothurn,51 Jahre,3566,51.0
2024,Solothurn,52 Jahre,3889,52.0
2024,Solothurn,53 Jahre,3993,53.0
2024,Solothurn,54 Jahre,4166,54.0
2024,Solothurn,55 Jahre,4215,55.0
2024,Solothurn,56 Jahre,4427,56.0
2024,Solothurn,57 Jahre,4373,57.0
2024,Solothurn,58 Jahre,4461,58.0
2024,Solothurn,59 Jahre,4486,59.0
2024,Solothurn,60 Jahre,4555,60.0
2024,Solothurn,61 Jahre,4423,61.0
2024,Solothurn,62 Jahre,4324,62.0
2024,Solothurn,63 Jahre,4136,63.0
2024,Solothurn,64 Jahre,4032,64.0
2024,Solothurn,65 Jahre,3874,65.0
2024,Solothurn,66 Jahre,3675,66.0
2024,Solothurn,67 Jahre,3497,67.0
2024,Solothurn,68 Jahre,3542,68.0
2024,Solothurn,69 Jahre,3176,69.0
2024,Solothurn,70 Jahre,3185,70.0
2024,Solothurn,71 Jahre,2981,71.0
2024,Solothurn,72 Jahre,2848,72.0
2024,Solothurn,73 Jahre,2784,73.0
2024,Solothurn,74 Jahre,2709,74.0
2024,Solothurn,75 Jahre,2614,75.0
2024,Solothurn,76 Jahre,2602,76.0
2024,Solothurn,77 Jahre,2385,77.0
2024,Solothurn,78 Jahre,2358,78.0
2024,Solothurn,79 Jahre,2235,79.0
2024,Solothurn,80 Jahre,2106,80.0
2024,Solothurn,81 Jahre,1892,81.0
2024,Solothurn,82 Jahre,1795,82.0
2024,Solothurn,83 Jahre,1643,83.0
2024,Solothurn,84 Jahre,1341,84.0
2024,Solothurn,85 Jahre,1286,85.0
2024,Solothurn,86 Jahre,1137,86.0
2024,Solothurn,87 Jahre,1069,87.0
2024,Solothurn,88 Jahre,917,88.0
2024,Solothurn,89 Jahre,834,89.0
2024,Solothurn,90 Jahre,710,90.0
2024,Solothurn,91 Jahre,564,91.0
2024,Solothurn,92 Jahre,489,92.0
2024,Solothurn,93 Jahre,385,93.0
2024,Solothurn,94 Jahre,276,94.0
2024,Solothurn,95 Jahre,233,95.0
2024,Solothurn,96 Jahre,152,96.0
2024,Solothurn,97 Jahre,92,97.0
2024,Solothurn,98 Jahre,65,98.0
2024,Solothurn,99 Jahre und mehr,115,99.0
2024,Solothurn,Ohne Angabe,0,
2024,Basel-Stadt,Alter - Total,201384,
2024,Basel-Stadt,0 Jahre,1732,0.0
2024,Basel-Stadt,1 Jahr,1814,1.0
2024,Basel-Stadt,2 Jahre,1737,2.0
2024,Basel-Stadt,3 Jahre,2006,3.0
2024,Basel-Stadt,4 Jahre,1808,4.0
2024,Basel-Stadt,5 Jahre,1855,5.0
2024,Basel-Stadt,6 Jahre,1852,6.0
2024,Basel-Stadt,7 Jahre,1907,7.0
2024,Basel-Stadt,8 Jahre,1920,8.0
2024,Basel-Stadt,9 Jahre,1876,9.0
2024,Basel-Stadt,10 Jahre,1838,10.0
2024,Basel-Stadt,11 Jahre,1756,11.0
2024,Basel-Stadt,12 Jahre,1830,12.0
2024,Basel-Stadt,13 Jahre,1732,13.0
2024,Basel-Stadt,14 Jahre,1764,14.0
2024,Basel-Stadt,15 Jahre,1705,15.0
2024,Basel-Stadt,16 Jahre,1691,16.0
2024,Basel-Stadt,17 Jahre,1661,17.0
2024,Basel-Stadt,18 Jahre,1653,18.0
2024,Basel-Stadt,19 Jahre,1661,19.0
2024,Basel-Stadt,20 Jahre,1670,20.0
2024,Basel-Stadt,21 Jahre,1686,21.0
2024,Basel-Stadt,22 Jahre,1789,22.0
2024,Basel-Stadt,23 Jahre,1902,23.0
2024,Basel-Stadt,24 Jahre,2201,24.0
2024,Basel-Stadt,25 Jahre,2410,25.0
2024,Basel-Stadt,26 Jahre,2642,26.0
2024,Basel-Stadt,27 Jahre,2823,27.0
2024,Basel-Stadt,28 Jahre,3061,28.0
2024,Basel-Stadt,29 Jahre,3115,29.0
2024,Basel-Stadt,30 Jahre,3268,30.0
2024,Basel-Stadt,31 Jahre,3432,31.0
2024,Basel-Stadt,32 Jahre,3521,32.0
2024,Basel-Stadt,33 Jahre,3515,33.0
2024,Basel-Stadt,34 Jahre,3696,34.0
2024,Basel-Stadt,35 Jahre,3541,35.0
2024,Basel-Stadt,36 Jahre,3446,36.0
2024,Basel-Stadt,37 Jahre,3314,37.0
2024,Basel-Stadt,38 Jahre,3488,38.0
2024,Basel-Stadt,39 Jahre,3328,39.0
2024,Basel-Stadt,40 Jahre,3305,40.0
2024,Basel-Stadt,41 Jahre,3244,41.0
2024,Basel-Stadt,42 Jahre,3205,42.0
2024,Basel-Stadt,43 Jahre,3160,43.0
2024,Basel-Stadt,44 Jahre,3091,44.0
2024,Basel-Stadt,45 Jahre,2803,45.0
2024,Basel-Stadt,46 Jahre,2750,46.0
2024,Basel-Stadt,47 Jahre,2790,47.0
2024,Basel-Stadt,48 Jahre,2699,48.0
2024,Basel-Stadt,49 Jahre,2599,49.0
2024,Basel-Stadt,50 Jahre,2649,50.0
2024,Basel-Stadt,51 Jahre,2479,51.0
2024,Basel-Stadt,52 Jahre,2432,52.0
2024,Basel-Stadt,53 Jahre,2470,53.0
2024,Basel-Stadt,54 Jahre,2528,54.0
2024,Basel-Stadt,55 Jahre,2629,55.0
2024,Basel-Stadt,56 Jahre,2622,56.0
2024,Basel-Stadt,57 Jahre,2607,57.0
2024,Basel-Stadt,58 Jahre,2727,58.0
2024,Basel-Stadt,59 Jahre,2744,59.0
2024,Basel-Stadt,60 Jahre,2753,60.0
2024,Basel-Stadt,61 Jahre,2613,61.0
2024,Basel-Stadt,62 Jahre,2454,62.0
2024,Basel-Stadt,63 Jahre,2391,63.0
2024,Basel-Stadt,64 Jahre,2399,64.0
2024,Basel-Stadt,65 Jahre,2213,65.0
2024,Basel-Stadt,66 Jahre,2065,66.0
2024,Basel-Stadt,67 Jahre,2018,67.0
2024,Basel-Stadt,68 Jahre,2053,68.0
2024,Basel-Stadt,69 Jahre,1802,69.0
2024,Basel-Stadt,70 Jahre,1806,70.0
2024,Basel-Stadt,71 Jahre,1753,71.0
2024,Basel-Stadt,72 Jahre,1709,72.0
2024,Basel-Stadt,73 Jahre,1640,73.0
2024,Basel-Stadt,74 Jahre,1686,74.0
2024,Basel-Stadt,75 Jahre,1627,75.0
2024,Basel-Stadt,76 Jahre,1591,76.0
2024,Basel-Stadt,77 Jahre,1493,77.0
2024,Basel-Stadt,78 Jahre,1480,78.0
2024,Basel-Stadt,79 Jahre,1380,79.0
2024,Basel-Stadt,80 Jahre,1323,80.0
2024,Basel-Stadt,81 Jahre,1311,81.0
2024,Basel-Stadt,82 Jahre,1284,82.0
2024,Basel-Stadt,83 Jahre,1164,83.0
2024,Basel-Stadt,84 Jahre,1069,84.0
2024,Basel-Stadt,85 Jahre,955,85.0
2024,Basel-Stadt,86 Jahre,906,86.0
2024,Basel-Stadt,87 Jahre,853,87.0
2024,Basel-Stadt,88 Jahre,724,88.0
2024,Basel-Stadt,89 Jahre,715,89.0
2024,Basel-Stadt,90 Jahre,601,90.0
2024,Basel-Stadt,91 Jahre,483,91.0
2024,Basel-Stadt,92 Jahre,472,92.0
2024,Basel-Stadt,93 Jahre,369,93.0
2024,Basel-Stadt,94 Jahre,313,94.0
2024,Basel-Stadt,95 Jahre,233,95.0
2024,Basel-Stadt,96 Jahre,185,96.0
2024,Basel-Stadt,97 Jahre,115,97.0
2024,Basel-Stadt,98 Jahre,66,98.0
2024,Basel-Stadt,99 Jahre und mehr,138,99.0
2024,Basel-Stadt,Ohne Angabe,0,
2024,Basel-Landschaft,Alter - Total,301323,
2024,Basel-Landschaft,0 Jahre,2274,0.0
2024,Basel-Landschaft,1 Jahr,2376,1.0
2024,Basel-Landschaft,2 Jahre,2640,2.0
2024,Basel-Landschaft,3 Jahre,2905,3.0
2024,Basel-Landschaft,4 Jahre,2806,4.0
2024,Basel-Landschaft,5 Jahre,2828,5.0
2024,Basel-Landschaft,6 Jahre,2999,6.0
2024,Basel-Landschaft,7 Jahre,3052,7.0
2024,Basel-Landschaft,8 Jahre,3086,8.0
2024,Basel-Landschaft,9 Jahre,3061,9.0
2024,Basel-Landschaft,10 Jahre,3084,10.0
2024,Basel-Landschaft,11 Jahre,2973,11.0
2024,Basel-Landschaft,12 Jahre,3091,12.0
2024,Basel-Landschaft,13 Jahre,3008,13.0
2024,Basel-Landschaft,14 Jahre,3086,14.0
2024,Basel-Landschaft,15 Jahre,3053,15.0
2024,Basel-Landschaft,16 Jahre,3023,16.0
2024,Basel-Landschaft,17 Jahre,3063,17.0
2024,Basel-Landschaft,18 Jahre,2975,18.0
2024,Basel-Landschaft,19 Jahre,2958,19.0
2024,Basel-Landschaft,20 Jahre,2884,20.0
2024,Basel-Landschaft,21 Jahre,2750,21.0
2024,Basel-Landschaft,22 Jahre,2813,22.0
2024,Basel-Landschaft,23 Jahre,2912,23.0
2024,Basel-Landschaft,24 Jahre,3060,24.0
2024,Basel-Landschaft,25 Jahre,3083,25.0
2024,Basel-Landschaft,26 Jahre,3108,26.0
2024,Basel-Landschaft,27 Jahre,3119,27.0
2024,Basel-Landschaft,28 Jahre,3156,28.0
2024,Basel-Landschaft,29 Jahre,3117,29.0
2024,Basel-Landschaft,30 Jahre,3213,30.0
2024,Basel-Landschaft,31 Jahre,3362,31.0
2024,Basel-Landschaft,32 Jahre,3491,32.0
2024,Basel-Landschaft,33 Jahre,3518,33.0
2024,Basel-Landschaft,34 Jahre,3684,34.0
2024,Basel-Landschaft,35 Jahre,3735,35.0
2024,Basel-Landschaft,36 Jahre,3894,36.0
2024,Basel-Landschaft,37 Jahre,3920,37.0
2024,Basel-Landschaft,38 Jahre,4031,38.0
2024,Basel-Landschaft,39 Jahre,4037,39.0
2024,Basel-Landschaft,40 Jahre,4110,40.0
2024,Basel-Landschaft,41 Jahre,4002,41.0
